====================================================== Fold 0: 
glycolysis.physicalEntityParticipant250 glycolysis.COMPONENTS glycolysis.smallMolecule111
glycolysis.protein141 glycolysis.XREF glycolysis.chemicalStructure230
glycolysis.chemicalStructure93 glycolysis.XREF glycolysis.chemicalStructure53
glycolysis.relationshipXref266 glycolysis.XREF glycolysis.unificationXref199
glycolysis.physicalEntityParticipant188 glycolysis.PARTICIPANTS glycolysis.modulation308
glycolysis.protein98 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule234
glycolysis.unificationXref279 glycolysis.XREF glycolysis.unificationXref255
glycolysis.publicationXref239 glycolysis.CONTROLLER glycolysis.catalysis299
glycolysis.modulation317 glycolysis.XREF glycolysis.unificationXref70
glycolysis.modulation317 glycolysis.CONTROLLER glycolysis.catalysis238
glycolysis.physicalEntityParticipant303 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant85
glycolysis.chemicalStructure88 glycolysis.XREF glycolysis.relationshipXref67
glycolysis.physicalEntityParticipant289 glycolysis.XREF glycolysis.unificationXref286
glycolysis.unificationXref198 glycolysis.ORGANISM glycolysis.complex265
glycolysis.protein98 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule34
glycolysis.physicalEntityParticipant37 glycolysis.PARTICIPANTS glycolysis.publicationXref14
glycolysis.unificationXref101 glycolysis.XREF glycolysis.unificationXref18
glycolysis.chemicalStructure60 glycolysis.XREF glycolysis.relationshipXref46
glycolysis.smallMolecule111 glycolysis.CELLULAR-LOCATION glycolysis.unificationXref44
glycolysis.smallMolecule111 glycolysis.PHYSICAL-ENTITY glycolysis.openControlledVocabulary17
glycolysis.unificationXref279 glycolysis.ORGANISM glycolysis.unificationXref127
glycolysis.physicalEntityParticipant208 glycolysis.PHYSICAL-ENTITY glycolysis.publicationXref244
glycolysis.openControlledVocabulary17 glycolysis.ORGANISM glycolysis.relationshipXref266
glycolysis.modulation308 glycolysis.CONTROLLER glycolysis.catalysis238
glycolysis.protein123 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule134
glycolysis.publicationXref222 glycolysis.XREF glycolysis.unificationXref245
glycolysis.physicalEntityParticipant57 glycolysis.XREF glycolysis.chemicalStructure28
glycolysis.protein290 glycolysis.XREF glycolysis.unificationXref52
glycolysis.unificationXref224 glycolysis.XREF glycolysis.publicationXref203
glycolysis.chemicalStructure93 glycolysis.XREF glycolysis.unificationXref144
glycolysis.publicationXref14 glycolysis.XREF glycolysis.unificationXref31
glycolysis.chemicalStructure93 glycolysis.STRUCTURE glycolysis.unificationXref59
glycolysis.smallMolecule178 glycolysis.ORGANISM glycolysis.unificationXref49
glycolysis.smallMolecule234 glycolysis.ORGANISM glycolysis.unificationXref279
glycolysis.unificationXref41 glycolysis.XREF glycolysis.complex191
glycolysis.unificationXref279 glycolysis.XREF glycolysis.unificationXref156
glycolysis.smallMolecule262 glycolysis.ORGANISM glycolysis.unificationXref279
glycolysis.relationshipXref46 glycolysis.XREF glycolysis.chemicalStructure157
glycolysis.publicationXref14 glycolysis.PARTICIPANTS glycolysis.biochemicalReaction172
glycolysis.publicationXref15 glycolysis.XREF glycolysis.unificationXref21
glycolysis.unificationXref119 glycolysis.XREF glycolysis.unificationXref175
glycolysis.unificationXref252 glycolysis.XREF glycolysis.chemicalStructure230
glycolysis.smallMolecule30 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule86
glycolysis.protein284 glycolysis.PHYSICAL-ENTITY glycolysis.complex96
glycolysis.relationshipXref67 glycolysis.XREF glycolysis.unificationXref279
glycolysis.unificationXref286 glycolysis.XREF glycolysis.publicationXref322
glycolysis.unificationXref36 glycolysis.XREF glycolysis.physicalEntityParticipant289
glycolysis.physicalEntityParticipant5 glycolysis.XREF glycolysis.chemicalStructure179
glycolysis.unificationXref271 glycolysis.XREF glycolysis.publicationXref10
glycolysis.chemicalStructure88 glycolysis.XREF glycolysis.chemicalStructure35
glycolysis.complex38 glycolysis.XREF glycolysis.chemicalStructure28
glycolysis.chemicalStructure157 glycolysis.STRUCTURE glycolysis.unificationXref227
glycolysis.physicalEntityParticipant37 glycolysis.XREF glycolysis.unificationXref87
glycolysis.complex265 glycolysis.PHYSICAL-ENTITY glycolysis.protein141
glycolysis.unificationXref45 glycolysis.XREF glycolysis.unificationXref254
glycolysis.complex96 glycolysis.ORGANISM glycolysis.unificationXref246
glycolysis.unificationXref118 glycolysis.XREF glycolysis.chemicalStructure157
glycolysis.physicalEntityParticipant261 glycolysis.PHYSICAL-ENTITY glycolysis.complex265
glycolysis.relationshipXref142 glycolysis.ORGANISM glycolysis.smallMolecule149
glycolysis.unificationXref252 glycolysis.ORGANISM glycolysis.publicationXref244
glycolysis.physicalEntityParticipant190 glycolysis.XREF glycolysis.unificationXref226
glycolysis.unificationXref18 glycolysis.XREF glycolysis.chemicalStructure32
glycolysis.complex265 glycolysis.PHYSICAL-ENTITY glycolysis.physicalEntityParticipant184
glycolysis.smallMolecule134 glycolysis.ORGANISM glycolysis.unificationXref129
glycolysis.physicalEntityParticipant323 glycolysis.XREF glycolysis.chemicalStructure116
glycolysis.protein42 glycolysis.XREF glycolysis.unificationXref201
glycolysis.unificationXref100 glycolysis.XREF glycolysis.physicalEntityParticipant190
glycolysis.unificationXref151 glycolysis.COMPONENTS glycolysis.unificationXref249
glycolysis.catalysis2 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant65
glycolysis.chemicalStructure219 glycolysis.COMPONENTS glycolysis.physicalEntityParticipant242
glycolysis.physicalEntityParticipant57 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant85
glycolysis.unificationXref103 glycolysis.ORGANISM glycolysis.publicationXref192
glycolysis.relationshipXref131 glycolysis.ORGANISM glycolysis.unificationXref127
glycolysis.smallMolecule268 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule115
glycolysis.unificationXref129 glycolysis.ORGANISM glycolysis.unificationXref47
glycolysis.unificationXref156 glycolysis.XREF glycolysis.unificationXref49
glycolysis.unificationXref187 glycolysis.XREF glycolysis.unificationXref255
glycolysis.unificationXref197 glycolysis.XREF glycolysis.unificationXref144
glycolysis.chemicalStructure179 glycolysis.XREF glycolysis.protein98
glycolysis.unificationXref187 glycolysis.XREF glycolysis.smallMolecule134
glycolysis.physicalEntityParticipant300 glycolysis.PARTICIPANTS glycolysis.publicationXref12
glycolysis.openControlledVocabulary40 glycolysis.XREF glycolysis.unificationXref47
glycolysis.smallMolecule134 glycolysis.ORGANISM glycolysis.unificationXref197
glycolysis.smallMolecule149 glycolysis.XREF glycolysis.unificationXref187
glycolysis.modulation318 glycolysis.XREF glycolysis.unificationXref52
glycolysis.smallMolecule218 glycolysis.PHYSICAL-ENTITY glycolysis.publicationXref10
glycolysis.relationshipXref131 glycolysis.XREF glycolysis.protein123
glycolysis.relationshipXref142 glycolysis.ORGANISM glycolysis.unificationXref279
glycolysis.unificationXref45 glycolysis.XREF glycolysis.unificationXref201
glycolysis.chemicalStructure88 glycolysis.STRUCTURE glycolysis.chemicalStructure176
glycolysis.unificationXref146 glycolysis.XREF glycolysis.protein123
glycolysis.protein42 glycolysis.XREF glycolysis.unificationXref279
glycolysis.unificationXref231 glycolysis.STRUCTURE glycolysis.unificationXref235
glycolysis.physicalEntityParticipant95 glycolysis.CONTROLLER glycolysis.modulation237
glycolysis.publicationXref170 glycolysis.ORGANISM glycolysis.unificationXref127
glycolysis.protein98 glycolysis.XREF glycolysis.unificationXref197
glycolysis.publicationXref15 glycolysis.XREF glycolysis.unificationXref36
glycolysis.unificationXref292 glycolysis.XREF glycolysis.unificationXref213
glycolysis.physicalEntityParticipant228 glycolysis.PARTICIPANTS glycolysis.modulation158
glycolysis.physicalEntityParticipant289 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant90
glycolysis.physicalEntityParticipant65 glycolysis.CONTROLLER glycolysis.physicalEntityParticipant228
glycolysis.chemicalStructure157 glycolysis.XREF glycolysis.unificationXref87
glycolysis.unificationXref224 glycolysis.XREF glycolysis.publicationXref4
glycolysis.catalysis83 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant177
glycolysis.publicationXref14 glycolysis.CELLULAR-LOCATION glycolysis.openControlledVocabulary40
glycolysis.chemicalStructure28 glycolysis.STRUCTURE glycolysis.chemicalStructure219
glycolysis.publicationXref280 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant162
glycolysis.unificationXref146 glycolysis.XREF glycolysis.unificationXref271
glycolysis.unificationXref146 glycolysis.XREF glycolysis.unificationXref124
glycolysis.smallMolecule234 glycolysis.PHYSICAL-ENTITY glycolysis.physicalEntityParticipant159
glycolysis.smallMolecule149 glycolysis.ORGANISM glycolysis.unificationXref267
glycolysis.unificationXref201 glycolysis.XREF glycolysis.physicalEntityParticipant39
glycolysis.unificationXref126 glycolysis.XREF glycolysis.unificationXref199
glycolysis.openControlledVocabulary40 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule106
glycolysis.publicationXref192 glycolysis.ORGANISM glycolysis.unificationXref127
glycolysis.protein42 glycolysis.CELLULAR-LOCATION glycolysis.protein66
glycolysis.smallMolecule91 glycolysis.PHYSICAL-ENTITY glycolysis.biochemicalReaction13
glycolysis.unificationXref126 glycolysis.ORGANISM glycolysis.unificationXref49
glycolysis.complex139 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule30
glycolysis.physicalEntityParticipant114 glycolysis.COMPONENTS glycolysis.unificationXref235
glycolysis.unificationXref245 glycolysis.ORGANISM glycolysis.relationshipXref142
glycolysis.unificationXref286 glycolysis.XREF glycolysis.unificationXref256
glycolysis.unificationXref130 glycolysis.XREF glycolysis.chemicalStructure60
glycolysis.unificationXref125 glycolysis.XREF glycolysis.relationshipXref223
glycolysis.unificationXref100 glycolysis.ORGANISM glycolysis.complex75
glycolysis.physicalEntityParticipant37 glycolysis.XREF glycolysis.unificationXref100
glycolysis.modulation158 glycolysis.PARTICIPANTS glycolysis.catalysis207
glycolysis.chemicalStructure176 glycolysis.XREF glycolysis.physicalEntityParticipant61
glycolysis.catalysis189 glycolysis.PARTICIPANTS glycolysis.biochemicalReaction260
glycolysis.protein290 glycolysis.PHYSICAL-ENTITY glycolysis.physicalEntityParticipant180
glycolysis.protein284 glycolysis.XREF glycolysis.chemicalStructure179
glycolysis.physicalEntityParticipant71 glycolysis.PHYSICAL-ENTITY glycolysis.openControlledVocabulary17
glycolysis.unificationXref130 glycolysis.XREF glycolysis.publicationXref194
glycolysis.biochemicalReaction172 glycolysis.CONTROLLER glycolysis.biochemicalReaction260
glycolysis.unificationXref213 glycolysis.XREF glycolysis.unificationXref68
glycolysis.publicationXref192 glycolysis.ORGANISM glycolysis.complex38
glycolysis.modulation232 glycolysis.CONTROLLED glycolysis.physicalEntityParticipant65
glycolysis.unificationXref279 glycolysis.XREF glycolysis.unificationXref271
glycolysis.protein66 glycolysis.PHYSICAL-ENTITY glycolysis.biochemicalReaction13
glycolysis.protein221 glycolysis.PHYSICAL-ENTITY glycolysis.publicationXref239
glycolysis.publicationXref170 glycolysis.ORGANISM glycolysis.unificationXref254
glycolysis.bioSource43 glycolysis.XREF glycolysis.unificationXref47
glycolysis.unificationXref18 glycolysis.ORGANISM glycolysis.unificationXref253
glycolysis.chemicalStructure20 glycolysis.XREF glycolysis.publicationXref12
glycolysis.bioSource43 glycolysis.XREF glycolysis.unificationXref255
glycolysis.unificationXref124 glycolysis.XREF glycolysis.biochemicalReaction13
glycolysis.physicalEntityParticipant105 glycolysis.CONTROLLER glycolysis.physicalEntityParticipant154
glycolysis.unificationXref124 glycolysis.XREF glycolysis.unificationXref126
glycolysis.unificationXref100 glycolysis.ORGANISM glycolysis.relationshipXref46
glycolysis.publicationXref94 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant105
glycolysis.chemicalStructure60 glycolysis.XREF glycolysis.unificationXref286
glycolysis.physicalEntityParticipant261 glycolysis.XREF glycolysis.unificationXref182
glycolysis.publicationXref194 glycolysis.COMPONENTS glycolysis.unificationXref151
glycolysis.publicationXref244 glycolysis.PHYSICAL-ENTITY glycolysis.protein123
glycolysis.smallMolecule234 glycolysis.XREF glycolysis.unificationXref143
glycolysis.catalysis83 glycolysis.CONTROLLED glycolysis.physicalEntityParticipant300
glycolysis.unificationXref130 glycolysis.ORGANISM glycolysis.smallMolecule155
glycolysis.protein98 glycolysis.CELLULAR-LOCATION glycolysis.publicationXref244
glycolysis.smallMolecule27 glycolysis.CELLULAR-LOCATION glycolysis.protein98
glycolysis.chemicalStructure176 glycolysis.XREF glycolysis.unificationXref249
glycolysis.unificationXref224 glycolysis.ORGANISM glycolysis.smallMolecule155
glycolysis.unificationXref271 glycolysis.XREF glycolysis.publicationXref4
glycolysis.unificationXref211 glycolysis.XREF glycolysis.relationshipXref142
glycolysis.physicalEntityParticipant188 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant184
glycolysis.smallMolecule51 glycolysis.ORGANISM glycolysis.unificationXref125
glycolysis.complex96 glycolysis.XREF glycolysis.publicationXref222
glycolysis.physicalEntityParticipant281 glycolysis.CONTROLLER glycolysis.biochemicalReaction260
glycolysis.publicationXref94 glycolysis.LEFT glycolysis.physicalEntityParticipant188
glycolysis.complex75 glycolysis.PHYSICAL-ENTITY glycolysis.biochemicalReaction13
glycolysis.chemicalStructure60 glycolysis.STRUCTURE glycolysis.complex241
glycolysis.smallMolecule304 glycolysis.PHYSICAL-ENTITY glycolysis.physicalEntityParticipant57
glycolysis.relationshipXref214 glycolysis.XREF glycolysis.unificationXref213
glycolysis.biochemicalReaction295 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule149
glycolysis.unificationXref287 glycolysis.XREF glycolysis.chemicalStructure183
glycolysis.smallMolecule174 glycolysis.PHYSICAL-ENTITY glycolysis.unificationXref44
glycolysis.physicalEntityParticipant233 glycolysis.PARTICIPANTS glycolysis.publicationXref203
glycolysis.unificationXref267 glycolysis.ORGANISM glycolysis.chemicalStructure135
glycolysis.modulation216 glycolysis.CONTROLLER glycolysis.modulation237
glycolysis.unificationXref100 glycolysis.ORGANISM glycolysis.complex265
glycolysis.unificationXref227 glycolysis.STRUCTURE glycolysis.chemicalStructure93
glycolysis.unificationXref200 glycolysis.XREF glycolysis.unificationXref225
glycolysis.unificationXref130 glycolysis.ORGANISM glycolysis.unificationXref200
glycolysis.unificationXref199 glycolysis.XREF glycolysis.unificationXref21
glycolysis.biochemicalReaction113 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule51
glycolysis.physicalEntityParticipant29 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule106
glycolysis.protein66 glycolysis.ORGANISM glycolysis.unificationXref286
glycolysis.physicalEntityParticipant312 glycolysis.CONTROLLER glycolysis.biochemicalReaction297
glycolysis.unificationXref202 glycolysis.ORGANISM glycolysis.publicationXref222
glycolysis.unificationXref103 glycolysis.XREF glycolysis.unificationXref187
glycolysis.physicalEntityParticipant281 glycolysis.XREF glycolysis.unificationXref286
glycolysis.unificationXref270 glycolysis.XREF glycolysis.unificationXref199
glycolysis.unificationXref36 glycolysis.XREF glycolysis.unificationXref49
glycolysis.smallMolecule134 glycolysis.XREF glycolysis.unificationXref144
glycolysis.unificationXref119 glycolysis.XREF glycolysis.relationshipXref258
glycolysis.smallMolecule229 glycolysis.PHYSICAL-ENTITY glycolysis.complex121
glycolysis.unificationXref252 glycolysis.XREF glycolysis.unificationXref126
glycolysis.protein290 glycolysis.PHYSICAL-ENTITY glycolysis.physicalEntityParticipant120
glycolysis.smallMolecule91 glycolysis.PHYSICAL-ENTITY glycolysis.protein209
glycolysis.protein209 glycolysis.ORGANISM glycolysis.publicationXref170
glycolysis.unificationXref89 glycolysis.STRUCTURE glycolysis.unificationXref231
glycolysis.physicalEntityParticipant323 glycolysis.CONTROLLER glycolysis.chemicalStructure157
glycolysis.unificationXref278 glycolysis.XREF glycolysis.publicationXref294
glycolysis.publicationXref94 glycolysis.PARTICIPANTS glycolysis.modulation317
glycolysis.unificationXref99 glycolysis.XREF glycolysis.physicalEntityParticipant184
glycolysis.modulation317 glycolysis.PARTICIPANTS glycolysis.modulation308
glycolysis.unificationXref211 glycolysis.XREF glycolysis.unificationXref144
glycolysis.chemicalStructure183 glycolysis.XREF glycolysis.unificationXref144
